date,commodity,value
2013-07-01,Steel,15019588815.0
2013-08-01,Steel,15548618522.0
2013-09-01,Steel,14797945753.0
2013-10-01,Steel,16568300884.0
2013-11-01,Steel,20120372053.0
2013-12-01,Steel,19535731231.0
2014-01-01,Steel,15868140833.0
2014-02-01,Steel,12355971176.0
2014-03-01,Steel,14738722169.0
2014-04-01,Steel,14528251934.0
2014-05-01,Steel,15218134125.0
2014-06-01,Steel,15167594519.0
2014-07-01,Steel,16751169103.0
2014-08-01,Steel,15941078925.0
2014-09-01,Steel,15684786314.0
2014-10-01,Steel,17870996288.0
2014-11-01,Steel,20048748038.0
2014-12-01,Steel,19701428573.0
2015-01-01,Steel,13191874400.0
2015-02-01,Steel,11680157291.0
2015-03-01,Steel,13265575054.0
2015-04-01,Steel,12618995247.0
2015-05-01,Steel,13055442505.0
2015-06-01,Steel,13298250668.0
2015-07-01,Steel,13607225322.0
2015-08-01,Steel,13568168736.0
2015-09-01,Steel,14659175585.0
2015-10-01,Steel,14644872244.0
2015-11-01,Steel,15323898396.0
2015-12-01,Steel,16341655806.0
2016-01-01,Steel,10661050426.0
2016-02-01,Steel,9789651376.0
2016-03-01,Steel,12165890175.0
2016-04-01,Steel,11511671234.0
2016-05-01,Steel,11290216338.0
2016-06-01,Steel,12399825302.0
2016-07-01,Steel,12458125292.0
2016-08-01,Steel,12822556073.0
2016-09-01,Steel,12904974190.0
2016-10-01,Steel,13550991794.0
2016-11-01,Steel,15087410864.0
2016-12-01,Steel,15537235059.0
2017-01-01,Steel,11514563272.0
2017-02-01,Steel,10658109030.0
2017-03-01,Steel,13901378499.0
2017-04-01,Steel,12760017180.0
2017-05-01,Steel,13145240661.0
2017-06-01,Steel,16584212352.0
2017-07-01,Steel,16034988588.0
2017-08-01,Steel,16598631241.0
2017-09-01,Steel,16788217774.0
2017-10-01,Steel,16183830482.0
2017-11-01,Steel,18989840533.0
2017-12-01,Steel,18548412754.0
2018-01-01,Steel,14462148853.0
2018-02-01,Steel,13036919091.0
2018-03-01,Steel,17426142615.0
2018-04-01,Steel,16601816002.0
2018-05-01,Steel,16920942964.0
2018-06-01,Steel,17330466533.0
2018-07-01,Steel,17805674368.0
2018-08-01,Steel,18634054803.0
2018-09-01,Steel,18696939003.0
2018-10-01,Steel,18101943846.0
2018-11-01,Steel,19633679027.0
2018-12-01,Steel,18515646951.0
2019-01-01,Steel,15427077231.0
2019-02-01,Steel,11960259700.0
2019-03-01,Steel,16339501165.0
2019-04-01,Steel,14705871366.0
2019-05-01,Steel,15287411323.0
2019-06-01,Steel,17212121599.0
2019-07-01,Steel,16009104302.0
2019-08-01,Steel,15097437295.0
2019-09-01,Steel,15177977441.0
2019-10-01,Steel,17369170829.0
2019-11-01,Steel,17883491309.0
2019-12-01,Steel,16569515972.0
2020-01-01,Steel,13168319901.0
2020-02-01,Steel,6767256798.0
2020-03-01,Steel,13909314335.0
2020-04-01,Steel,19132926174.0
2020-05-01,Steel,19576853046.0
2020-06-01,Steel,17807118212.0
2020-07-01,Steel,19144118724.0
2020-08-01,Steel,18621732154.0
2020-09-01,Steel,19692131693.0
2020-10-01,Steel,19636668686.0
2020-11-01,Steel,21207323344.0
2020-12-01,Steel,22297353812.0
2021-01-01,Steel,19884089645.0
2021-02-01,Steel,16005929958.0
2021-03-01,Steel,20294047276.0
2021-04-01,Steel,19268320618.0
2021-05-01,Steel,18801180013.0
2021-06-01,Steel,20207052411.0
2021-07-01,Steel,21362660570.0
2021-08-01,Steel,21016193186.0
2021-09-01,Steel,22589418803.0
2021-10-01,Steel,23430528495.0
2021-11-01,Steel,25089738111.0
2021-12-01,Steel,27275098180.0
2022-01-01,Steel,21673137637.0
2022-02-01,Steel,17656824542.0
2022-03-01,Steel,22267045014.0
2022-04-01,Steel,18284014118.0
2022-05-01,Steel,17739544039.0
2022-06-01,Steel,22054908392.0
2022-07-01,Steel,21949721461.0
2022-08-01,Steel,19508601463.0
2022-09-01,Steel,19743619781.0
2022-10-01,Steel,19530242840.0
2022-11-01,Steel,17996070398.0
2022-12-01,Steel,17558753237.0
2023-01-01,Steel,14049924209.0
2023-02-01,Steel,12641486002.0
2005-01-01,Textile,145870000.0
2005-02-01,Textile,97885000.0
2005-03-01,Textile,214422000.0
2005-04-01,Textile,128974000.0
2005-05-01,Textile,167347000.0
2005-06-01,Textile,314869000.0
2005-07-01,Textile,191455000.0
2005-08-01,Textile,126817000.0
2005-09-01,Textile,120596000.0
2005-10-01,Textile,106128000.0
2005-11-01,Textile,132535000.0
2005-12-01,Textile,168146000.0
2006-01-01,Textile,151495000.0
2006-02-01,Textile,213880000.0
2006-03-01,Textile,183845000.0
2006-04-01,Textile,103172000.0
2006-05-01,Textile,94651000.0
2006-06-01,Textile,89844000.0
2006-07-01,Textile,69973000.0
2006-08-01,Textile,62870000.0
2006-09-01,Textile,59788000.0
2006-10-01,Textile,91753000.0
2006-11-01,Textile,144184000.0
2006-12-01,Textile,195245000.0
2007-01-01,Textile,266970000.0
2007-02-01,Textile,260053000.0
2007-03-01,Textile,334271000.0
2007-04-01,Textile,185152000.0
2007-05-01,Textile,82372000.0
2007-06-01,Textile,120790000.0
2007-07-01,Textile,151841000.0
2007-08-01,Textile,135713000.0
2007-09-01,Textile,156640000.0
2007-10-01,Textile,149692000.0
2007-11-01,Textile,193660000.0
2007-12-01,Textile,225878000.0
2008-01-01,Textile,172035000.0
2008-02-01,Textile,187825000.0
2008-03-01,Textile,192561000.0
2008-04-01,Textile,134225000.0
2008-05-01,Textile,104315000.0
2008-06-01,Textile,117001000.0
2008-07-01,Textile,112089000.0
2008-08-01,Textile,127311000.0
2008-09-01,Textile,100619000.0
2008-10-01,Textile,111020000.0
2008-11-01,Textile,119376000.0
2008-12-01,Textile,117138000.0
2009-01-01,Textile,134170000.0
2009-02-01,Textile,141665000.0
2009-03-01,Textile,151012000.0
2009-04-01,Textile,170055000.0
2009-05-01,Textile,139842000.0
2009-06-01,Textile,150104000.0
2009-07-01,Textile,106437000.0
2009-08-01,Textile,101592000.0
2009-09-01,Textile,74893000.0
2009-10-01,Textile,119794000.0
2009-11-01,Textile,149193000.0
2009-12-01,Textile,174540000.0
2010-01-01,Textile,167248266.0
2010-02-01,Textile,121631818.0
2010-03-01,Textile,149882274.0
2010-04-01,Textile,117928058.0
2010-05-01,Textile,125860408.0
2010-06-01,Textile,106002782.0
2010-07-01,Textile,115634790.0
2010-08-01,Textile,79982889.0
2010-09-01,Textile,88410229.0
2010-10-01,Textile,130811040.0
2010-11-01,Textile,167237728.0
2010-12-01,Textile,196842289.0
2011-01-01,Textile,184225436.0
2011-02-01,Textile,94803136.0
2011-03-01,Textile,205036942.0
2011-04-01,Textile,185656870.0
2011-05-01,Textile,181907153.0
2011-06-01,Textile,147835427.0
2011-07-01,Textile,108679359.0
2011-08-01,Textile,106659755.0
2011-09-01,Textile,99454174.0
2011-10-01,Textile,143477987.0
2011-11-01,Textile,204127339.0
2011-12-01,Textile,157418671.0
2012-01-01,Textile,197561141.0
2012-02-01,Textile,124138350.0
2012-03-01,Textile,222297311.0
2012-04-01,Textile,236144293.0
2012-05-01,Textile,167378364.0
2012-06-01,Textile,152712764.0
2012-07-01,Textile,116647777.0
2012-08-01,Textile,122438664.0
2012-09-01,Textile,133206394.0
2012-10-01,Textile,146486280.0
2012-11-01,Textile,191667443.0
2012-12-01,Textile,189678182.0
2013-01-01,Textile,175874537.0
2013-02-01,Textile,172540467.0
2013-03-01,Textile,199707047.0
2013-04-01,Textile,191784212.0
2013-05-01,Textile,214748187.0
2013-06-01,Textile,164716011.0
2013-07-01,Textile,159110756.0
2013-08-01,Textile,129118413.0
2013-09-01,Textile,123811365.0
2013-10-01,Textile,129598079.0
2013-11-01,Textile,163965429.0
2013-12-01,Textile,171731591.0
2014-01-01,Textile,174832083.0
2014-02-01,Textile,90590301.0
2014-03-01,Textile,140107411.0
2014-04-01,Textile,138516070.0
2014-05-01,Textile,162827421.0
2014-06-01,Textile,121765409.0
2014-07-01,Textile,137627285.0
2014-08-01,Textile,107487287.0
2014-09-01,Textile,120718516.0
2014-10-01,Textile,165569984.0
2014-11-01,Textile,223809058.0
2014-12-01,Textile,213599949.0
2015-01-01,Textile,130972134.0
2015-02-01,Textile,110509870.0
2015-03-01,Textile,93519720.0
2015-04-01,Textile,149786574.0
2015-05-01,Textile,124495663.0
2015-06-01,Textile,119166209.0
2015-07-01,Textile,83337873.0
2015-08-01,Textile,73500783.0
2015-09-01,Textile,125711698.0
2015-10-01,Textile,105703190.0
2015-11-01,Textile,119609242.0
2015-12-01,Textile,153053526.0
2016-01-01,Textile,108614247.0
2016-02-01,Textile,78089287.0
2016-03-01,Textile,112934934.0
2016-04-01,Textile,131871391.0
2016-05-01,Textile,129155692.0
2016-06-01,Textile,123944524.0
2016-07-01,Textile,117567484.0
2016-08-01,Textile,110660917.0
2016-09-01,Textile,145986180.0
2016-10-01,Textile,133472308.0
2016-11-01,Textile,168547745.0
2016-12-01,Textile,135471292.0
2017-01-01,Textile,124075118.0
2017-02-01,Textile,100351827.0
2017-03-01,Textile,151348471.0
2017-04-01,Textile,154498918.0
2017-05-01,Textile,165907326.0
2017-06-01,Textile,163798219.0
2017-07-01,Textile,126965225.0
2017-08-01,Textile,110853025.0
2017-09-01,Textile,149158881.0
2017-10-01,Textile,157120000.0
2017-11-01,Textile,187266377.0
2017-12-01,Textile,189162958.0
2018-01-01,Textile,189475263.0
2018-02-01,Textile,124245918.0
2018-03-01,Textile,141341646.0
2018-04-01,Textile,206512390.0
2018-05-01,Textile,146916836.0
2018-06-01,Textile,158640979.0
2018-07-01,Textile,167855927.0
2018-08-01,Textile,139148055.0
2018-09-01,Textile,135548366.0
2018-10-01,Textile,153595277.0
2018-11-01,Textile,206323999.0
2018-12-01,Textile,249502523.0
2019-01-01,Textile,137104998.0
2019-02-01,Textile,104797451.0
2019-03-01,Textile,177675846.0
2019-04-01,Textile,230223830.0
2019-05-01,Textile,221185766.0
2019-06-01,Textile,212320621.0
2019-07-01,Textile,225844802.0
2019-08-01,Textile,181513592.0
2019-09-01,Textile,141810725.0
2019-10-01,Textile,204992368.0
2019-11-01,Textile,194529734.0
2019-12-01,Textile,217664203.0
2020-01-01,Textile,122267107.0
2020-02-01,Textile,84572264.0
2020-03-01,Textile,226425667.0
2020-04-01,Textile,203488183.0
2020-05-01,Textile,220386997.0
2020-06-01,Textile,198832321.0
2020-07-01,Textile,160570937.0
2020-08-01,Textile,98743154.0
2020-09-01,Textile,117249113.0
2020-10-01,Textile,141910001.0
2020-11-01,Textile,126607344.0
2020-12-01,Textile,140647288.0
2021-01-01,Textile,156223971.0
2021-02-01,Textile,114888339.0
2021-03-01,Textile,172582450.0
2021-04-01,Textile,147868404.0
2021-05-01,Textile,163139177.0
2021-06-01,Textile,164415111.0
2021-07-01,Textile,130240688.0
2021-08-01,Textile,112610830.0
2021-09-01,Textile,117832422.0
2021-10-01,Textile,154889947.0
2021-11-01,Textile,148804496.0
2021-12-01,Textile,180727035.0
2022-01-01,Textile,133434228.0
2022-02-01,Textile,136159739.0
2022-03-01,Textile,114443990.0
2022-04-01,Textile,158370836.0
2022-05-01,Textile,118438995.0
2022-06-01,Textile,180143361.0
2022-07-01,Textile,186965233.0
2022-08-01,Textile,161730370.0
2022-09-01,Textile,143127340.0
2022-10-01,Textile,161975590.0
2022-11-01,Textile,191510274.0
2022-12-01,Textile,179658895.0
2023-01-01,Textile,138670266.0
2023-02-01,Textile,87379931.0
2005-01-01,ADPEP,0.0
2005-02-01,ADPEP,0.0
2005-03-01,ADPEP,0.0
2005-04-01,ADPEP,0.0
2005-05-01,ADPEP,0.0
2005-06-01,ADPEP,0.0
2005-07-01,ADPEP,0.0
2005-08-01,ADPEP,0.0
2005-09-01,ADPEP,0.0
2005-10-01,ADPEP,0.0
2005-11-01,ADPEP,0.0
2005-12-01,ADPEP,0.0
2006-01-01,ADPEP,0.0
2006-02-01,ADPEP,0.0
2006-03-01,ADPEP,0.0
2006-04-01,ADPEP,0.0
2006-05-01,ADPEP,0.0
2006-06-01,ADPEP,0.0
2006-07-01,ADPEP,0.0
2006-08-01,ADPEP,0.0
2006-09-01,ADPEP,0.0
2006-10-01,ADPEP,0.0
2006-11-01,ADPEP,0.0
2006-12-01,ADPEP,0.0
2007-01-01,ADPEP,1801466000.0
2007-02-01,ADPEP,1588026000.0
2007-03-01,ADPEP,1928083000.0
2007-04-01,ADPEP,1817307000.0
2007-05-01,ADPEP,1863815000.0
2007-06-01,ADPEP,1924002000.0
2007-07-01,ADPEP,1927421000.0
2007-08-01,ADPEP,2197769000.0
2007-09-01,ADPEP,2208415000.0
2007-10-01,ADPEP,2063217000.0
2007-11-01,ADPEP,2240978000.0
2007-12-01,ADPEP,2041910000.0
2008-01-01,ADPEP,1846577000.0
2008-02-01,ADPEP,1609081000.0
2008-03-01,ADPEP,1958083000.0
2008-04-01,ADPEP,2104297000.0
2008-05-01,ADPEP,1981859000.0
2008-06-01,ADPEP,2117408000.0
2008-07-01,ADPEP,2306564000.0
2008-08-01,ADPEP,2281044000.0
2008-09-01,ADPEP,2317692000.0
2008-10-01,ADPEP,2230384000.0
2008-11-01,ADPEP,1784970000.0
2008-12-01,ADPEP,1818444000.0
2009-01-01,ADPEP,1153056000.0
2009-02-01,ADPEP,1412162000.0
2009-03-01,ADPEP,1686408000.0
2009-04-01,ADPEP,1629681000.0
2009-05-01,ADPEP,1739142000.0
2009-06-01,ADPEP,1974205000.0
2009-07-01,ADPEP,2000447000.0
2009-08-01,ADPEP,1970021000.0
2009-09-01,ADPEP,2494133000.0
2009-10-01,ADPEP,2232991000.0
2009-11-01,ADPEP,2369625000.0
2009-12-01,ADPEP,2659418000.0
2010-01-01,ADPEP,2282281344.0
2010-02-01,ADPEP,1811265099.0
2010-03-01,ADPEP,2455275640.0
2010-04-01,ADPEP,2387305845.0
2010-05-01,ADPEP,2411304564.0
2010-06-01,ADPEP,2333897930.0
2010-07-01,ADPEP,2543518303.0
2010-08-01,ADPEP,2518186186.0
2010-09-01,ADPEP,2752273495.0
2010-10-01,ADPEP,2527666229.0
2010-11-01,ADPEP,2561473085.0
2010-12-01,ADPEP,2660302609.0
2011-01-01,ADPEP,2626217835.0
2011-02-01,ADPEP,1913024670.0
2011-03-01,ADPEP,2837400879.0
2011-04-01,ADPEP,2552603381.0
2011-05-01,ADPEP,2660319028.0
2011-06-01,ADPEP,2585092446.0
2011-07-01,ADPEP,2808064157.0
2011-08-01,ADPEP,2644031593.0
2011-09-01,ADPEP,2862432400.0
2011-10-01,ADPEP,2460920343.0
2011-11-01,ADPEP,3088171242.0
2011-12-01,ADPEP,3521876072.0
2012-01-01,ADPEP,2001043509.0
2012-02-01,ADPEP,2447506691.0
2012-03-01,ADPEP,3131518363.0
2012-04-01,ADPEP,3037968278.0
2012-05-01,ADPEP,2959922537.0
2012-06-01,ADPEP,4411508027.0
2012-07-01,ADPEP,4615251160.0
2012-08-01,ADPEP,5574075558.0
2012-09-01,ADPEP,6320093396.0
2012-10-01,ADPEP,5172450502.0
2012-11-01,ADPEP,6034536458.0
2012-12-01,ADPEP,7728323370.0
2013-01-01,ADPEP,7532170646.0
2013-02-01,ADPEP,6350168684.0
2013-03-01,ADPEP,15901028060.0
2013-04-01,ADPEP,11749181486.0
2013-05-01,ADPEP,5889334075.0
2013-06-01,ADPEP,5032843140.0
2013-07-01,ADPEP,6541577992.0
2013-08-01,ADPEP,6582212572.0
2013-09-01,ADPEP,5054790326.0
2013-10-01,ADPEP,5257974888.0
2013-11-01,ADPEP,5946802914.0
2013-12-01,ADPEP,5725978228.0
2014-01-01,ADPEP,4028112633.0
2014-02-01,ADPEP,3454422130.0
2014-03-01,ADPEP,4847831972.0
2014-04-01,ADPEP,4965883816.0
2014-05-01,ADPEP,5617848500.0
2014-06-01,ADPEP,5160749703.0
2014-07-01,ADPEP,6358447405.0
2014-08-01,ADPEP,5750048568.0
2014-09-01,ADPEP,5388879926.0
2014-10-01,ADPEP,5376230957.0
2014-11-01,ADPEP,4666093205.0
2014-12-01,ADPEP,5250909954.0
2015-01-01,ADPEP,4546849527.0
2015-02-01,ADPEP,3334711425.0
2015-03-01,ADPEP,4570323606.0
2015-04-01,ADPEP,4559132687.0
2015-05-01,ADPEP,5627011498.0
2015-06-01,ADPEP,6156084511.0
2015-07-01,ADPEP,5735086599.0
2015-08-01,ADPEP,6157529257.0
2015-09-01,ADPEP,6305315273.0
2015-10-01,ADPEP,5969637387.0
2015-11-01,ADPEP,7537358579.0
2015-12-01,ADPEP,8524821437.0
2016-01-01,ADPEP,4544673562.0
2016-02-01,ADPEP,3359589430.0
2016-03-01,ADPEP,5634442088.0
2016-04-01,ADPEP,5108372555.0
2016-05-01,ADPEP,5288558083.0
2016-06-01,ADPEP,5392106932.0
2016-07-01,ADPEP,5307372794.0
2016-08-01,ADPEP,4659097141.0
2016-09-01,ADPEP,5429942655.0
2016-10-01,ADPEP,4989374976.0
2016-11-01,ADPEP,6020141019.0
2016-12-01,ADPEP,6310068783.0
2017-01-01,ADPEP,4374614308.0
2017-02-01,ADPEP,4444615821.0
2017-03-01,ADPEP,4717190578.0
2017-04-01,ADPEP,5041280737.0
2017-05-01,ADPEP,5073012685.0
2017-06-01,ADPEP,5753779170.0
2017-07-01,ADPEP,5960626776.0
2017-08-01,ADPEP,6116152294.0
2017-09-01,ADPEP,6254040952.0
2017-10-01,ADPEP,5559178642.0
2017-11-01,ADPEP,6216426055.0
2017-12-01,ADPEP,7364129957.0
2018-01-01,ADPEP,6067444713.0
2018-02-01,ADPEP,5235635528.0
2018-03-01,ADPEP,7087179339.0
2018-04-01,ADPEP,6337275937.0
2018-05-01,ADPEP,6878831486.0
2018-06-01,ADPEP,7473229755.0
2018-07-01,ADPEP,7080689763.0
2018-08-01,ADPEP,7126500913.0
2018-09-01,ADPEP,8404975731.0
2018-10-01,ADPEP,8406407550.0
2018-11-01,ADPEP,7362937901.0
2018-12-01,ADPEP,7175342047.0
2019-01-01,ADPEP,7604096982.0
2019-02-01,ADPEP,6317762263.0
2019-03-01,ADPEP,7948265053.0
2019-04-01,ADPEP,7934435152.0
2019-05-01,ADPEP,7573950897.0
2019-06-01,ADPEP,8350736137.0
2019-07-01,ADPEP,9237345723.0
2019-08-01,ADPEP,9287457098.0
2019-09-01,ADPEP,9313867259.0
2019-10-01,ADPEP,9260377713.0
2019-11-01,ADPEP,9074070388.0
2019-12-01,ADPEP,9674166721.0
2020-01-01,ADPEP,7657600392.0
2020-02-01,ADPEP,7459867308.0
2020-03-01,ADPEP,8766020822.0
2020-04-01,ADPEP,8454421338.0
2020-05-01,ADPEP,8960865956.0
2020-06-01,ADPEP,8959609320.0
2020-07-01,ADPEP,10606013290.0
2020-08-01,ADPEP,10186252333.0
2020-09-01,ADPEP,10575363726.0
2020-10-01,ADPEP,10365973668.0
2020-11-01,ADPEP,11117284852.0
2020-12-01,ADPEP,13484492431.0
2021-01-01,ADPEP,10843122940.0
2021-02-01,ADPEP,8865930550.0
2021-03-01,ADPEP,11670560343.0
2021-04-01,ADPEP,11650230718.0
2021-05-01,ADPEP,11205747781.0
2021-06-01,ADPEP,11908591390.0
2021-07-01,ADPEP,13325594615.0
2021-08-01,ADPEP,14181871058.0
2021-09-01,ADPEP,14447012121.0
2021-10-01,ADPEP,13627677576.0
2021-11-01,ADPEP,15576427379.0
2021-12-01,ADPEP,16235629391.0
2022-01-01,ADPEP,14138261977.0
2022-02-01,ADPEP,10965504465.0
2022-03-01,ADPEP,13402113597.0
2022-04-01,ADPEP,11852645071.0
2022-05-01,ADPEP,13118661184.0
2022-06-01,ADPEP,13649878143.0
2022-07-01,ADPEP,12641544664.0
2022-08-01,ADPEP,11828855851.0
2022-09-01,ADPEP,14192602749.0
2022-10-01,ADPEP,13368608086.0
2022-11-01,ADPEP,11064128840.0
2022-12-01,ADPEP,13695335710.0
2023-01-01,ADPEP,8784352104.0
2023-02-01,ADPEP,9843555460.0
2005-01-01,Grain,978117000.0
2005-02-01,Grain,841430000.0
2005-03-01,Grain,1140634000.0
2005-04-01,Grain,1243466000.0
2005-05-01,Grain,1239590000.0
2005-06-01,Grain,1430373000.0
2005-07-01,Grain,1318598000.0
2005-08-01,Grain,1404138000.0
2005-09-01,Grain,1389607000.0
2005-10-01,Grain,1387379000.0
2005-11-01,Grain,1562939000.0
2005-12-01,Grain,1492751000.0
2006-01-01,Grain,1524405000.0
2006-02-01,Grain,1302204000.0
2006-03-01,Grain,1795262000.0
2006-04-01,Grain,1787330000.0
2006-05-01,Grain,1680234000.0
2006-06-01,Grain,1830984000.0
2006-07-01,Grain,1807586000.0
2006-08-01,Grain,2051228000.0
2006-09-01,Grain,2039544000.0
2006-10-01,Grain,1910744000.0
2006-11-01,Grain,2084778000.0
2006-12-01,Grain,2122709000.0
2007-01-01,Grain,2233846000.0
2007-02-01,Grain,2188128000.0
2007-03-01,Grain,2035134000.0
2007-04-01,Grain,2518878000.0
2007-05-01,Grain,2512031000.0
2007-06-01,Grain,2703700000.0
2007-07-01,Grain,2871326000.0
2007-08-01,Grain,3159462000.0
2007-09-01,Grain,3076809000.0
2007-10-01,Grain,2958010000.0
2007-11-01,Grain,3502721000.0
2007-12-01,Grain,3601372000.0
2008-01-01,Grain,3311499000.0
2008-02-01,Grain,2733374000.0
2008-03-01,Grain,3404387000.0
2008-04-01,Grain,3549349000.0
2008-05-01,Grain,3718198000.0
2008-06-01,Grain,3530056000.0
2008-07-01,Grain,3800320000.0
2008-08-01,Grain,3757450000.0
2008-09-01,Grain,3612095000.0
2008-10-01,Grain,3386148000.0
2008-11-01,Grain,2940511000.0
2008-12-01,Grain,2703632000.0
2009-01-01,Grain,2144271000.0
2009-02-01,Grain,1376298000.0
2009-03-01,Grain,2106758000.0
2009-04-01,Grain,2212260000.0
2009-05-01,Grain,2321164000.0
2009-06-01,Grain,2449769000.0
2009-07-01,Grain,2727801000.0
2009-08-01,Grain,2720593000.0
2009-09-01,Grain,2945632000.0
2009-10-01,Grain,2805448000.0
2009-11-01,Grain,3003522000.0
2009-12-01,Grain,3360759000.0
2010-01-01,Grain,2953543297.0
2010-02-01,Grain,2458378537.0
2010-03-01,Grain,3101470605.0
2010-04-01,Grain,3230697353.0
2010-05-01,Grain,3518161912.0
2010-06-01,Grain,3792675793.0
2010-07-01,Grain,3874723488.0
2010-08-01,Grain,3697945758.0
2010-09-01,Grain,3815888514.0
2010-10-01,Grain,3571328252.0
2010-11-01,Grain,4190842987.0
2010-12-01,Grain,4193635493.0
2011-01-01,Grain,4262374411.0
2011-02-01,Grain,2689242669.0
2011-03-01,Grain,4507702312.0
2011-04-01,Grain,4349663905.0
2011-05-01,Grain,4424548735.0
2011-06-01,Grain,4686536668.0
2011-07-01,Grain,5229464663.0
2011-08-01,Grain,5345027140.0
2011-09-01,Grain,5302880376.0
2011-10-01,Grain,4924604501.0
2011-11-01,Grain,5203209826.0
2011-12-01,Grain,5337091720.0
2012-01-01,Grain,4906880591.0
2012-02-01,Grain,3700997926.0
2012-03-01,Grain,5220738317.0
2012-04-01,Grain,5164093956.0
2012-05-01,Grain,5832728105.0
2012-06-01,Grain,5702819963.0
2012-07-01,Grain,5669285780.0
2012-08-01,Grain,5768549309.0
2012-09-01,Grain,5703310014.0
2012-10-01,Grain,5028212991.0
2012-11-01,Grain,5346116933.0
2012-12-01,Grain,5661954304.0
2013-01-01,Grain,5503191944.0
2013-02-01,Grain,4093428193.0
2013-03-01,Grain,5245265826.0
2013-04-01,Grain,5283604789.0
2013-05-01,Grain,5761751272.0
2013-06-01,Grain,5581757679.0
2013-07-01,Grain,6044577613.0
2013-08-01,Grain,5951330350.0
2013-09-01,Grain,5644212969.0
2013-10-01,Grain,5388034205.0
2013-11-01,Grain,6031409110.0
2013-12-01,Grain,6096530814.0
2014-01-01,Grain,6561149363.0
2014-02-01,Grain,3654545895.0
2014-03-01,Grain,5546131033.0
2014-04-01,Grain,6116127247.0
2014-05-01,Grain,6127104646.0
2014-06-01,Grain,5812978961.0
2014-07-01,Grain,6784764742.0
2014-08-01,Grain,6286132420.0
2014-09-01,Grain,6081775801.0
2014-10-01,Grain,5807823163.0
2014-11-01,Grain,5935424762.0
2014-12-01,Grain,6797093004.0
2015-01-01,Grain,6085162191.0
2015-02-01,Grain,5263466676.0
2015-03-01,Grain,4607771206.0
2015-04-01,Grain,5785160362.0
2015-05-01,Grain,6053460932.0
2015-06-01,Grain,5874359722.0
2015-07-01,Grain,5975285495.0
2015-08-01,Grain,5557657188.0
2015-09-01,Grain,5854787272.0
2015-10-01,Grain,5180625367.0
2015-11-01,Grain,5143003225.0
2015-12-01,Grain,5972892849.0
2016-01-01,Grain,5017302257.0
2016-02-01,Grain,4207339309.0
2016-03-01,Grain,5114203352.0
2016-04-01,Grain,5257984799.0
2016-05-01,Grain,5850832133.0
2016-06-01,Grain,5455598594.0
2016-07-01,Grain,5667359867.0
2016-08-01,Grain,6100961502.0
2016-09-01,Grain,5506748312.0
2016-10-01,Grain,5078624074.0
2016-11-01,Grain,5822098151.0
2016-12-01,Grain,5799046555.0
2017-01-01,Grain,5646400020.0
2017-02-01,Grain,3836377827.0
2017-03-01,Grain,5594357462.0
2017-04-01,Grain,5715934027.0
2017-05-01,Grain,6219220143.0
2017-06-01,Grain,6182457570.0
2017-07-01,Grain,5956642340.0
2017-08-01,Grain,6287067326.0
2017-09-01,Grain,6057426744.0
2017-10-01,Grain,5808591652.0
2017-11-01,Grain,6428497263.0
2017-12-01,Grain,6780757479.0
2018-01-01,Grain,5950842112.0
2018-02-01,Grain,5690326774.0
2018-03-01,Grain,5667178558.0
2018-04-01,Grain,6544285479.0
2018-05-01,Grain,6848820052.0
2018-06-01,Grain,6903413213.0
2018-07-01,Grain,6899490408.0
2018-08-01,Grain,6802398835.0
2018-09-01,Grain,6689631502.0
2018-10-01,Grain,6158226588.0
2018-11-01,Grain,6510879055.0
2018-12-01,Grain,6494117333.0
2019-01-01,Grain,6540908934.0
2019-02-01,Grain,4290843119.0
2019-03-01,Grain,6402461353.0
2019-04-01,Grain,5828793531.0
2019-05-01,Grain,6650411855.0
2019-06-01,Grain,6643128642.0
2019-07-01,Grain,6942397175.0
2019-08-01,Grain,6370337071.0
2019-09-01,Grain,6504694283.0
2019-10-01,Grain,5981070623.0
2019-11-01,Grain,6028310299.0
2019-12-01,Grain,6871748148.0
2020-01-01,Grain,6805592871.0
2020-02-01,Grain,2798027929.0
2020-03-01,Grain,5811502107.0
2020-04-01,Grain,5244024038.0
2020-05-01,Grain,4480692386.0
2020-06-01,Grain,4866415400.0
2020-07-01,Grain,5822154164.0
2020-08-01,Grain,6237832114.0
2020-09-01,Grain,6904533746.0
2020-10-01,Grain,6858010261.0
2020-11-01,Grain,7631191554.0
2020-12-01,Grain,7538187730.0
2021-01-01,Grain,8310324670.0
2021-02-01,Grain,7415959716.0
2021-03-01,Grain,7921595053.0
2021-04-01,Grain,8426517320.0
2021-05-01,Grain,8589578706.0
2021-06-01,Grain,9208645347.0
2021-07-01,Grain,8940097913.0
2021-08-01,Grain,10168351349.0
2021-09-01,Grain,9139376768.0
2021-10-01,Grain,9916945212.0
2021-11-01,Grain,10221510382.0
2021-12-01,Grain,10069031501.0
2022-01-01,Grain,11829647850.0
2022-02-01,Grain,9089976452.0
2022-03-01,Grain,9647290255.0
2022-04-01,Grain,8782382218.0
2022-05-01,Grain,10789516859.0
2022-06-01,Grain,10881691420.0
2022-07-01,Grain,12630967708.0
2022-08-01,Grain,13480953379.0
2022-09-01,Grain,13167198536.0
2022-10-01,Grain,13692981428.0
2022-11-01,Grain,14403441132.0
2022-12-01,Grain,12849066211.0
2023-01-01,Grain,14690504716.0
